CustomerID,Gender,Region,PurchaseAmount,ProductCategory,Churn,CampaignGroup
4776,Female,North,599.91,Grocery,No,A
4777,Female,,1008.35,Grocery,Yes,B
4778,Female,North,817.43,Grocery,Yes,A
4779,Female,West,447.93,,Yes,B
4780,Female,South,521.04,Electronics,No,A
4781,Male,North,504.67,Fashion,Yes,B
4782,Male,West,856.64,Grocery,Yes,A
4783,Male,South,1975.96,Electronics,No,A
4784,Female,East,1038.97,Electronics,No,A
4785,Female,East,1591.45,Electronics,No,B
4786,Male,South,1253.49,Grocery,No,A
4787,Female,East,1556.93,Electronics,No,B
4788,Male,West,0.0,Electronics,No,B
4789,Male,North,847.77,Fashion,No,B
4790,,East,1653.57,Grocery,Yes,A
4791,Male,West,714.13,Electronics,No,A
4792,Male,North,1881.24,Fashion,No,A
4793,Female,North,1741.95,Grocery,No,A
4794,Female,East,765.43,,No,B
4795,Male,South,748.42,Grocery,No,B
4796,Female,South,493.2,Grocery,Yes,A
4797,Female,North,685.2,Fashion,No,B
4798,Male,East,383.71,Electronics,No,
4799,Male,North,1214.41,Fashion,No,B
4800,Female,South,271.98,Grocery,Yes,B
4801,Male,West,1301.87,Fashion,,B
4802,Female,South,1314.04,Grocery,Yes,A
4803,Female,East,169.4,,Yes,B
4804,,,1774.91,Electronics,Yes,B
4805,Male,East,1256.8,Electronics,Yes,B
4806,Female,West,1374.85,Electronics,No,A
4807,Male,South,620.67,Fashion,No,A
4808,Male,West,1311.19,Electronics,No,A
4809,Male,North,1563.2,Grocery,,A
4810,Male,North,950.7,Electronics,No,B
4811,Female,North,2000.96,Fashion,No,B
4812,Male,South,1022.03,Electronics,No,A
4813,Male,West,1570.39,,No,A
4814,Female,South,1146.5,Grocery,No,B
4815,Male,East,1292.76,,No,A
4816,Female,East,164.33,,No,A
4817,Male,East,1185.53,Fashion,Yes,B
4818,Female,South,632.51,Electronics,No,A
4819,Female,East,576.8,Electronics,No,A
4820,Male,South,1872.05,Electronics,No,A
4821,Male,North,893.11,Grocery,Yes,B
4822,Male,,498.35,Electronics,No,B
4823,Female,North,820.43,Electronics,No,A
4824,Male,North,349.77,Grocery,,A
4825,Male,West,1716.94,Grocery,Yes,B
4826,Male,South,652.16,Grocery,Yes,B
4827,Male,East,1264.65,Fashion,No,B
4828,Male,South,1678.05,Grocery,No,B
4829,Female,South,749.92,Fashion,Yes,B
4830,Male,South,1266.01,Electronics,Yes,B
4831,Male,South,484.96,Grocery,No,B
4832,Female,South,2222.88,,No,B
4833,Female,West,1468.19,Electronics,No,B
4834,Male,East,903.7,Fashion,No,A
4835,Male,West,613.58,Fashion,No,B
4836,Male,North,943.0,Electronics,Yes,B
4837,Female,East,830.01,Grocery,No,B
4838,Male,East,1976.47,Electronics,Yes,A
4839,Female,West,387.23,Grocery,No,B
4840,Female,North,1067.4,Grocery,Yes,B
4841,Female,East,990.83,Fashion,No,A
4842,Male,West,941.29,Electronics,No,B
4843,Male,South,945.69,Electronics,Yes,B
4844,Male,West,941.96,Electronics,Yes,A
4845,Male,North,1436.53,Electronics,Yes,A
4846,Female,West,1304.49,Fashion,No,B
4847,Female,West,1209.46,Grocery,Yes,B
4848,Female,East,0.0,Fashion,Yes,A
4849,Female,South,1149.9,Grocery,No,A
4850,Male,North,172.18,Fashion,No,A
4851,Male,West,1323.16,Grocery,Yes,A
4852,Male,South,1737.25,,No,A
4853,Female,North,536.88,Electronics,No,B
4854,Female,East,869.11,Grocery,No,B
4855,Female,East,700.32,Grocery,Yes,B
4856,Male,North,1617.72,Grocery,No,A
4857,Male,North,1047.51,Grocery,No,B
4858,Female,North,1864.16,Fashion,,A
4859,Male,East,1206.88,Electronics,No,B
4860,Female,East,1121.23,Electronics,No,B
4861,Female,East,1034.1,Fashion,No,B
4862,Female,West,1409.0,,No,A
4863,Male,West,131.16,Grocery,No,B
4864,Male,East,1042.67,Fashion,Yes,B
4865,Male,North,964.98,Grocery,Yes,B
4866,Male,East,1362.71,Grocery,No,B
4867,Male,South,906.15,Electronics,No,B
4868,Female,East,480.63,Electronics,No,A
4869,Female,East,1003.68,Electronics,No,B
4870,Male,South,458.58,Grocery,No,A
4871,Male,West,37.37,Grocery,Yes,A
4872,Male,North,1363.56,Electronics,Yes,A
4873,Male,East,1289.53,Electronics,No,B
4874,Female,North,1233.55,Grocery,,A
4875,Male,West,1651.46,,Yes,B
4876,Male,North,667.48,Grocery,No,B
4877,Male,North,284.44,Grocery,Yes,B
4878,Female,South,964.99,Electronics,Yes,B
4879,Female,South,826.25,Fashion,Yes,B
4880,Male,North,578.85,Electronics,No,A
4881,Female,East,960.08,Grocery,Yes,A
4882,Female,South,694.2,Fashion,Yes,B
4883,Female,North,82.0,Grocery,No,B
4884,Male,South,779.41,Fashion,,A
4885,Female,West,431.81,Grocery,Yes,B
4886,Female,East,1115.82,Fashion,No,B
4887,Female,West,671.98,Fashion,Yes,B
4888,Female,East,1555.82,Grocery,No,B
4889,Female,South,1801.93,Electronics,No,B
4890,Male,North,1339.69,,No,A
4891,Female,South,224.49,Fashion,Yes,A
4892,Female,West,1752.6,Fashion,No,B
4893,Female,,1787.86,Grocery,No,A
4894,Male,East,1009.4,Grocery,Yes,A
4895,Female,North,,Fashion,Yes,B
4896,Female,North,724.16,,No,A
4897,Male,South,66.88,Electronics,No,A
4898,Female,East,619.86,Electronics,Yes,A
4899,Female,North,1864.65,Fashion,No,A
4900,Female,West,254.46,Fashion,Yes,A
4901,Male,South,999.76,Fashion,Yes,B
4902,Male,West,1017.07,Fashion,No,B
4903,Female,West,743.51,Fashion,Yes,A
4904,Male,West,778.24,Grocery,No,A
4905,Female,East,1036.12,Fashion,Yes,A
4906,Male,East,718.92,,No,B
4907,Female,East,288.97,Grocery,No,A
4908,Male,East,1107.52,Electronics,,
4909,Female,East,1536.68,Electronics,Yes,A
4910,Male,,1434.79,Fashion,No,B
4911,Male,West,,Grocery,Yes,A
4912,Male,West,374.39,Electronics,No,A
4913,Male,West,857.91,Electronics,No,A
4914,Female,North,1783.9,,Yes,B
4915,Female,North,1322.8,Grocery,No,A
4916,Male,East,1351.98,Electronics,Yes,A
4917,Female,East,1444.93,Electronics,Yes,B
4918,Male,West,1210.38,Grocery,Yes,A
4919,Female,South,1060.3,Grocery,No,A
4920,Female,East,1331.15,Electronics,No,B
4921,Female,East,726.92,Fashion,Yes,B
4922,Male,North,292.77,Grocery,No,B
4923,Female,East,1361.5,Grocery,Yes,A
4924,Male,West,1618.87,Grocery,Yes,A
4925,,North,440.88,Fashion,No,A
4926,Male,East,1410.96,,No,B
4927,Female,East,1840.38,Fashion,Yes,B
4928,Female,North,998.88,Electronics,Yes,
4929,Female,North,591.0,Grocery,No,A
4930,Male,,1061.51,Fashion,Yes,B
4931,Female,South,724.73,Grocery,Yes,A
4932,Male,North,691.63,Electronics,No,A
4933,Female,North,1216.59,Grocery,No,B
4934,Male,East,198.14,Electronics,No,A
4935,Male,East,278.04,Grocery,No,A
4936,Female,East,1009.65,Electronics,Yes,A
4937,Male,North,988.85,Grocery,No,B
4938,Male,West,1171.78,Grocery,Yes,A
4939,Male,South,1937.61,Fashion,No,A
4940,Male,South,1052.26,Electronics,No,
4941,Female,South,1299.09,Fashion,No,A
4942,Female,South,512.23,Grocery,No,A
4943,Male,West,1383.97,Fashion,No,B
4944,Male,West,736.8,Electronics,Yes,B
4945,Male,South,1035.71,Electronics,No,A
4946,Male,West,945.58,,No,B
4947,Female,West,1516.49,Fashion,No,A
4948,Female,West,345.01,Electronics,Yes,B
4949,Male,South,0.0,Grocery,Yes,A
4950,Male,East,893.28,Grocery,Yes,A
4951,Male,South,1234.27,Electronics,Yes,A
4952,Female,West,1076.13,,No,B
4953,Female,North,1616.1,Grocery,Yes,B
4954,Male,East,1218.69,Fashion,Yes,B
4955,Male,South,718.08,Fashion,No,B
4956,Female,South,0.0,Grocery,No,A
4957,Female,East,881.34,Electronics,No,A
4958,Male,West,1513.98,Electronics,No,B
4959,Male,East,803.98,Electronics,Yes,B
4960,Male,West,1014.16,Grocery,Yes,
4961,Female,South,1210.68,Fashion,Yes,A
4962,Male,East,492.35,Grocery,No,A
4963,Male,South,1311.62,Electronics,Yes,A
4964,Female,North,1818.56,Grocery,No,A
4965,Male,East,913.59,Grocery,Yes,A
4966,Female,East,435.47,Fashion,No,A
4967,Male,East,966.7,Grocery,No,B
4968,Male,West,0.0,Fashion,No,A
4969,Female,East,1168.45,Grocery,No,A
4970,Male,North,1226.14,Electronics,No,B
4971,Female,North,1837.82,Fashion,No,A
4972,Female,East,903.0,,No,B
4973,Male,South,1204.24,,No,A
4974,Female,North,569.36,Electronics,No,B
4975,Male,South,821.79,Fashion,Yes,B
4976,Female,East,237.41,Electronics,No,B
4977,Male,South,902.61,Grocery,Yes,B
4978,Female,West,847.35,Fashion,Yes,A
4979,Male,East,1149.6,Fashion,No,A
4980,Male,South,688.2,Electronics,Yes,B
4981,Female,West,1041.67,,Yes,B
4982,Female,East,833.31,Fashion,Yes,B
4983,Male,East,834.25,Electronics,No,A
4984,Male,East,1040.18,Fashion,No,B
4985,Female,North,1020.26,Electronics,No,B
4986,Female,East,1380.59,Grocery,No,B
4987,Male,South,939.68,,No,B
4988,Male,West,825.06,Grocery,Yes,
4989,Male,West,909.6,Fashion,Yes,A
4990,Female,East,642.67,Grocery,No,A
4991,Male,South,820.04,Fashion,Yes,B
4992,Male,North,2015.58,Electronics,Yes,A
4993,Female,South,543.66,,No,B
4994,Male,South,860.67,Fashion,No,A
4995,Female,South,,Fashion,Yes,A
4996,Male,East,876.41,,No,A
4997,Male,North,834.38,Electronics,No,A
4998,Male,,1139.62,Grocery,No,A
4999,Female,North,144.91,,,A
5000,Male,West,1518.59,Fashion,Yes,B
5001,Female,West,1316.29,Electronics,No,B
5002,Female,East,378.56,Fashion,No,B
5003,Female,West,0.0,Electronics,No,B
5004,Male,South,511.46,Fashion,No,A
5005,Male,East,878.67,Grocery,No,B
5006,Male,South,2290.15,Fashion,No,B
5007,Male,South,1271.63,Fashion,Yes,A
5008,Male,East,96.21,Fashion,,B
5009,Female,East,655.17,Fashion,No,A
5010,Male,East,973.39,Grocery,No,B
5011,Male,South,1126.84,Fashion,No,A
5012,Male,South,342.63,Grocery,Yes,A
5013,Female,North,932.5,Fashion,Yes,A
5014,Male,North,641.18,Fashion,No,A
5015,Female,South,448.12,Electronics,Yes,B
5016,Male,North,1129.8,Fashion,Yes,
5017,Female,North,1386.94,Grocery,No,A
5018,Female,West,1420.52,Electronics,No,A
5019,Male,North,1287.19,,No,A
5020,Male,East,751.32,Fashion,No,B
5021,Male,South,1357.27,,No,A
5022,Male,West,1154.53,Electronics,No,B
5023,Female,East,1066.97,Fashion,Yes,B
5024,Female,South,694.15,Electronics,Yes,B
5025,Female,East,751.56,Electronics,No,B
5026,Female,South,1036.94,Grocery,,B
5027,Male,East,,Electronics,Yes,B
5028,Male,North,1150.62,Fashion,Yes,B
5029,Female,,694.41,Electronics,No,B
5030,Male,South,583.81,Fashion,No,B
5031,Female,South,754.12,Grocery,,B
5032,Male,East,2088.65,Grocery,No,B
5033,Male,South,800.37,Grocery,No,B
5034,,West,1453.44,Fashion,No,B
5035,Male,South,812.04,,Yes,A
5036,,East,1130.59,Grocery,No,A
5037,Female,North,1395.87,Fashion,No,B
5038,Female,West,714.05,Fashion,Yes,A
5039,Female,West,679.44,,Yes,A
5040,Female,North,1829.43,Fashion,No,A
5041,Female,North,1492.3,Grocery,No,B
5042,Male,South,1395.34,Fashion,No,B
5043,Male,,1393.64,Electronics,Yes,A
5044,Female,South,,Grocery,No,A
5045,Male,South,2008.89,Grocery,No,B
5046,Male,North,1021.95,Fashion,Yes,B
5047,Male,South,1288.63,Grocery,No,A
5048,Female,East,274.54,Electronics,Yes,A
5049,Female,West,587.52,Grocery,No,B
5050,Male,East,399.59,,No,B
5051,Female,West,1637.03,Grocery,No,B
5052,Female,East,0.0,Fashion,No,B
5053,Female,North,798.84,Fashion,No,B
5054,Female,South,0.0,Grocery,No,A
5055,Female,East,584.36,Fashion,No,A
5056,Male,West,754.53,Fashion,Yes,B
5057,Female,West,1692.44,,No,B
5058,Male,North,1198.31,Fashion,Yes,B
5059,Female,North,583.43,Fashion,Yes,
5060,,North,1532.98,Electronics,Yes,B
5061,Male,West,1008.92,Electronics,Yes,B
5062,Male,West,1018.78,Electronics,No,A
5063,Female,West,398.66,,No,A
5064,Male,South,504.99,Fashion,Yes,B
5065,Female,East,587.45,Fashion,No,A
5066,Male,South,1023.23,Grocery,No,A
5067,Male,South,1038.94,Grocery,No,B
5068,Female,East,1772.05,Grocery,Yes,B
5069,Female,North,1192.53,Electronics,Yes,A
5070,Female,North,,Grocery,Yes,B
5071,Male,West,1131.32,Electronics,Yes,A
5072,Female,West,274.99,Electronics,No,A
5073,Female,South,517.01,Electronics,No,B
5074,Female,East,593.92,Electronics,Yes,B
5075,Female,South,668.33,Electronics,Yes,A
5076,Female,West,312.43,Grocery,Yes,A
5077,Male,West,1101.74,Electronics,,A
5078,Male,West,294.6,Grocery,Yes,
5079,Female,West,1178.33,Electronics,No,B
5080,Male,North,2118.49,Electronics,No,A
5081,Female,South,335.32,Fashion,Yes,A
5082,Male,South,857.74,,,B
5083,Female,South,0.0,Grocery,No,B
5084,Female,West,849.53,,No,B
5085,Male,South,1321.36,Grocery,No,A
5086,Male,North,,Grocery,No,
5087,Male,South,1038.68,Grocery,Yes,A
5088,Female,,1444.63,Grocery,Yes,A
5089,Female,North,2273.03,Electronics,No,A
5090,Male,East,1856.15,Fashion,No,B
5091,Female,South,738.74,Fashion,Yes,B
5092,Male,North,274.45,Fashion,No,B
5093,Male,East,796.92,Fashion,No,B
5094,Female,East,526.51,Electronics,Yes,A
5095,Male,East,1225.67,Fashion,No,A
5096,Male,West,409.4,Electronics,No,B
5097,Male,South,963.59,,No,B
5098,Male,North,1419.01,Electronics,No,B
5099,Male,West,949.65,Electronics,Yes,A
5100,Male,South,526.84,Grocery,No,A
5101,Female,East,1587.41,Fashion,No,A
5102,Male,West,60.51,Electronics,No,B
5103,Female,South,836.1,Fashion,Yes,B
5104,Male,East,979.17,Electronics,No,A
5105,Male,North,1007.95,Electronics,No,A
5106,Female,South,1090.25,Electronics,Yes,A
5107,Female,North,1305.22,Fashion,No,A
5108,Male,West,982.3,Grocery,No,B
5109,Female,North,815.97,Fashion,Yes,
5110,Female,East,796.21,Grocery,No,B
5111,Female,West,694.24,Electronics,Yes,A
5112,Female,East,1393.77,Fashion,Yes,B
5113,Male,East,676.74,Grocery,Yes,B
5114,Male,South,1423.39,Electronics,Yes,A
5115,Female,South,1009.5,Grocery,Yes,B
5116,Male,South,739.37,Fashion,No,B
5117,Female,East,1309.2,Grocery,Yes,A
5118,Male,,636.27,Fashion,No,B
5119,Male,West,1319.09,Fashion,No,B
5120,Female,West,1106.36,Grocery,No,B
5121,Male,West,701.84,Grocery,No,A
5122,Female,South,1264.32,Electronics,No,A
5123,Female,East,1273.29,,No,A
5124,Female,West,1578.76,Electronics,Yes,B
5125,Female,South,1483.07,Electronics,No,A
5126,Female,,1245.64,Fashion,No,B
5127,Female,South,436.2,Grocery,Yes,B
5128,Female,East,2224.29,,No,A
5129,Male,East,298.19,Fashion,No,B
5130,Male,West,1474.63,Electronics,Yes,A
5131,Male,South,1215.64,Grocery,No,A
5132,Male,West,412.93,Electronics,No,A
5133,Female,East,937.85,Fashion,No,
5134,Female,South,960.62,Fashion,No,B
5135,Female,West,1652.79,Electronics,,A
5136,Male,East,643.34,Fashion,Yes,B
5137,Female,East,869.03,Fashion,No,B
5138,Male,South,0.0,Grocery,Yes,A
5139,Female,East,1867.38,Grocery,No,A
5140,Female,East,464.77,Electronics,Yes,A
5141,Male,South,1163.46,Electronics,Yes,B
5142,Male,North,949.3,Electronics,No,B
5143,Male,,951.0,Electronics,No,A
5144,Female,East,1404.93,Grocery,Yes,A
5145,Female,West,1835.63,,No,A
5146,Female,South,1125.75,Grocery,No,A
5147,Male,South,1327.54,Grocery,Yes,B
5148,Male,South,1164.45,Fashion,Yes,A
5149,Female,South,1508.77,Fashion,,B
5150,Female,East,768.54,,No,B
5151,Male,East,1537.7,,Yes,A
5152,Male,East,1555.25,Fashion,No,A
5153,Female,North,1541.27,Electronics,No,A
5154,Male,East,669.93,Grocery,Yes,A
5155,Male,North,915.83,Electronics,Yes,B
5156,Male,North,1119.73,Grocery,Yes,B
5157,Female,West,314.58,Grocery,No,B
5158,Female,East,1797.46,Electronics,Yes,A
5159,Female,East,993.86,,Yes,A
5160,Female,South,1141.96,,No,A
5161,Female,West,711.5,,Yes,B
5162,Male,East,336.56,Fashion,No,A
5163,Female,West,697.99,Electronics,Yes,B
5164,Male,South,1109.6,Fashion,No,B
5165,Female,,1336.71,Fashion,Yes,A
5166,Male,West,1080.9,Electronics,Yes,B
5167,Male,West,1173.36,Fashion,No,
5168,Male,North,831.49,Grocery,No,A
5169,Male,South,1248.12,Electronics,No,A
5170,Male,South,1741.42,Fashion,No,A
5171,Male,South,1352.39,Electronics,No,B
5172,,West,1404.77,Grocery,No,A
5173,Male,North,1147.01,Grocery,No,B
5174,Female,North,248.42,Electronics,No,B
5175,Female,South,477.67,,No,B
5176,,North,1227.44,Electronics,No,A
5177,Female,North,994.53,Fashion,Yes,B
5178,Female,West,1219.92,Grocery,Yes,A
5179,Male,East,1838.21,Grocery,Yes,A
5180,Male,North,1363.02,Electronics,No,B
5181,Male,South,1629.44,,No,A
5182,Female,South,1047.34,,No,B
5183,Female,North,596.39,Fashion,Yes,A
5184,Male,East,971.07,Fashion,Yes,
5185,Male,East,597.62,Electronics,No,B
5186,Female,West,1779.15,Fashion,No,B
5187,Male,West,1395.2,Fashion,Yes,A
5188,Female,North,1260.26,Grocery,No,B
5189,Female,West,1617.97,Fashion,No,B
5190,Female,West,0.0,Grocery,Yes,B
5191,Female,West,1294.07,Electronics,No,A
5192,Female,North,344.68,Electronics,No,A
5193,Female,West,996.37,Electronics,No,A
5194,Female,West,844.15,Electronics,Yes,A
5195,Female,West,1330.87,Fashion,Yes,A
5196,Male,North,1114.09,Grocery,Yes,B
5197,Male,West,1672.56,Grocery,Yes,A
5198,Male,West,699.05,Fashion,No,A
5199,Male,East,1354.56,Grocery,Yes,
5200,Female,East,1081.11,Fashion,No,A
5201,Female,West,182.35,Fashion,Yes,B
5202,Male,South,540.69,Fashion,No,B
5203,Male,East,925.06,Grocery,No,B
5204,Female,South,1556.15,Electronics,No,B
5205,Male,West,1231.86,Electronics,Yes,B
5206,Male,North,416.25,Fashion,Yes,A
5207,Female,East,929.84,,Yes,B
5208,Female,East,2008.9,Grocery,Yes,B
5209,Male,West,1055.61,Grocery,Yes,A
5210,Male,East,836.34,Grocery,Yes,A
5211,Male,West,1245.87,Fashion,No,B
5212,Female,West,1381.7,Grocery,,B
5213,Female,North,771.92,Grocery,Yes,A
5214,Male,South,1251.29,Electronics,No,B
5215,Female,North,835.56,Fashion,Yes,B
5216,Female,South,1359.66,Electronics,No,
5217,Male,East,1084.85,Fashion,No,B
5218,Female,West,1240.98,Grocery,No,B
5219,Female,West,620.41,Fashion,Yes,B
5220,Male,North,589.36,Fashion,Yes,B
5221,Male,North,1472.75,Grocery,Yes,B
5222,Female,East,960.3,Fashion,No,B
5223,Female,East,1142.52,Fashion,No,A
5224,Female,South,,Grocery,No,A
5225,Female,West,1449.36,Fashion,No,A
5226,Female,West,696.1,Grocery,No,B
5227,Male,South,932.2,Electronics,No,B
5228,Female,West,1393.0,Electronics,No,B
5229,Male,South,1586.48,Fashion,Yes,B
5230,Male,West,738.12,Fashion,No,B
5231,Female,South,,,Yes,A
5232,Female,North,1156.62,,Yes,A
5233,Male,West,478.54,Grocery,Yes,B
5234,Female,South,1184.53,Fashion,No,B
5235,Male,West,808.5,,No,B
5236,Male,South,1217.03,Grocery,Yes,A
5237,Male,North,978.57,Fashion,No,A
5238,Female,North,1037.14,Grocery,No,B
5239,Female,East,544.2,Electronics,No,B
5240,Male,East,1495.03,Electronics,No,B
5241,Female,South,421.94,Grocery,No,A
5242,Male,East,445.62,Grocery,No,A
5243,Female,East,1183.68,Fashion,Yes,B
5244,Male,East,1801.42,Fashion,Yes,A
5245,Male,East,823.7,,No,A
5246,Female,West,1350.49,Grocery,Yes,B
5247,Male,East,1536.67,Fashion,Yes,
5248,Male,South,1407.34,Electronics,No,B
5249,Female,North,844.4,Electronics,Yes,B
5250,Female,South,454.48,,Yes,A
5251,Male,North,0.0,Fashion,No,A
5252,Male,East,868.58,Fashion,No,A
5253,Male,South,1589.04,Fashion,No,B
5254,Female,South,437.92,Grocery,No,A
5255,Male,West,1350.1,Grocery,No,B
5256,Female,South,524.92,Grocery,Yes,A
5257,,South,1053.04,Fashion,Yes,B
5258,Male,North,1353.9,Electronics,Yes,B
5259,Male,West,670.25,,No,B
5260,Male,North,1085.24,,No,A
5261,Male,South,792.45,,No,B
5262,Female,East,1352.57,,No,A
5263,Male,East,1117.66,Grocery,Yes,B
5264,Male,East,1028.25,Grocery,No,B
5265,Female,West,1779.17,Grocery,No,A
5266,Male,North,1331.15,Grocery,No,B
5267,Female,South,654.82,Electronics,No,B
5268,Male,South,957.07,Fashion,,B
5269,Female,North,962.05,,No,B
5270,Female,South,1040.16,Fashion,No,A
5271,Female,South,2262.25,Grocery,Yes,A
5272,Female,East,1185.43,Electronics,Yes,A
5273,Male,East,0.0,Fashion,Yes,
5274,Male,South,728.6,Fashion,Yes,A
5275,Female,East,33.81,Electronics,No,B
5276,Female,South,835.1,Electronics,No,B
5277,Male,South,6.34,Electronics,No,B
5278,Male,East,564.2,Grocery,No,A
5279,Male,North,239.64,Electronics,No,A
5280,Male,North,1192.08,Electronics,Yes,A
5281,Male,South,1000.27,Electronics,No,A
5282,Female,West,1151.48,Grocery,No,A
5283,Male,West,947.72,Grocery,No,A
5284,Male,North,302.85,Grocery,No,B
5285,Female,West,1256.76,Fashion,Yes,A
5286,Female,West,1961.11,Electronics,No,A
5287,Female,East,1204.61,Grocery,No,A
5288,Female,West,787.04,Grocery,No,A
5289,Male,South,285.97,Electronics,,A
5290,Female,North,545.97,Fashion,No,A
5291,Female,East,1226.52,Electronics,Yes,B
5292,Male,East,1536.56,Electronics,Yes,A
5293,Female,East,1130.43,Grocery,Yes,B
5294,Female,East,1399.94,Fashion,Yes,A
5295,Male,West,1353.84,Electronics,No,B
5296,Male,West,1253.27,Fashion,Yes,B
5297,Male,West,670.76,,,B
5298,Male,West,1086.96,Grocery,No,B
5299,Male,West,575.81,Grocery,Yes,A
5300,Female,North,1008.71,Fashion,No,A
5301,Male,South,1165.43,Grocery,No,A
5302,Female,East,1839.39,Fashion,No,A
5303,Female,West,,Electronics,No,A
5304,Female,East,1240.75,Fashion,Yes,B
5305,Female,West,1740.62,Fashion,No,A
5306,Male,North,1379.42,Electronics,No,A
5307,Male,South,1416.47,Grocery,No,A
5308,Female,West,1293.85,Electronics,No,B
5309,Female,North,1649.17,Fashion,Yes,
5310,Female,South,456.26,Electronics,Yes,B
5311,Male,South,307.04,Fashion,No,A
5312,Female,South,996.83,Electronics,,A
5313,Male,East,0.0,Electronics,No,B
5314,Female,South,1615.32,Fashion,Yes,A
5315,Female,East,1610.36,Fashion,Yes,B
5316,Male,North,783.32,Fashion,Yes,A
5317,Female,West,814.61,Electronics,Yes,A
5318,Male,South,963.83,Fashion,No,
5319,Male,East,1026.01,Fashion,No,B
5320,Female,West,1063.59,Fashion,Yes,B
5321,Female,North,1279.12,Grocery,Yes,A
5322,Female,West,913.69,Fashion,Yes,B
5323,Female,East,,Fashion,No,A
5324,Male,South,1222.97,,No,A
5325,Female,North,696.52,Grocery,,A
5326,Female,West,1667.56,,No,B
5327,Male,West,320.87,Grocery,Yes,B
5328,,North,953.92,Fashion,Yes,A
5329,Male,South,1483.46,Electronics,No,B
5330,Female,West,638.46,Grocery,No,A
5331,Male,East,1154.78,,No,A
5332,Male,West,1271.67,Grocery,No,B
5333,Male,South,569.74,Grocery,No,B
5334,Female,East,963.76,Fashion,Yes,B
5335,Male,South,921.75,Fashion,No,B
5336,Male,North,724.13,,No,A
5337,Female,East,2150.84,Grocery,Yes,
5338,Female,,618.45,,No,B
5339,Male,South,1502.47,Grocery,No,A
5340,Male,South,803.6,Fashion,Yes,B
5341,Male,East,456.68,Fashion,No,B
5342,Male,East,1051.41,,Yes,A
5343,Female,West,1324.55,Fashion,Yes,
5344,Female,West,1460.25,Electronics,Yes,A
5345,Female,North,1781.13,Fashion,Yes,B
5346,Male,,2472.62,Fashion,Yes,A
5347,Female,West,1125.26,Electronics,Yes,B
5348,Female,West,668.45,Grocery,No,B
5349,Female,East,1226.44,Electronics,Yes,A
5350,Female,West,866.89,Fashion,No,A
5351,Female,North,1462.98,Grocery,Yes,B
5352,Female,South,351.42,Fashion,No,B
5353,Male,West,2184.17,Grocery,Yes,B
5354,Female,North,1428.02,Fashion,Yes,A
5355,Female,North,158.0,,Yes,A
5356,Female,West,645.49,Electronics,,B
5357,Male,West,1408.04,Electronics,No,B
5358,Female,North,1588.17,Grocery,Yes,A
5359,Female,West,363.88,Grocery,Yes,B
5360,Male,East,1356.51,Electronics,Yes,A
5361,Male,East,,,Yes,A
5362,Female,West,955.33,Fashion,No,B
5363,Female,South,1556.02,,No,A
5364,Female,North,724.24,Fashion,No,A
5365,Male,South,246.54,Fashion,Yes,B
5366,Female,East,1073.11,Fashion,No,B
5367,Male,East,697.64,Fashion,Yes,B
5368,Male,West,1314.78,Fashion,Yes,B
5369,Male,West,557.34,Fashion,No,B
5370,Male,East,613.68,Electronics,Yes,A
5371,Male,West,0.0,Electronics,No,A
5372,Male,North,1084.97,Electronics,No,B
5373,Male,North,,Grocery,Yes,A
5374,Male,West,405.81,Fashion,No,B
5375,Female,North,1096.9,Grocery,Yes,B
5376,Male,South,1513.54,,Yes,A
5377,Male,East,892.22,Grocery,No,B
5378,Female,South,1134.08,,No,B
5379,Male,West,1136.66,Fashion,Yes,A
5380,Female,South,397.84,Electronics,No,A
5381,Male,North,2028.29,Fashion,,B
5382,Male,South,764.58,Fashion,Yes,A
5383,Female,East,1328.06,Grocery,No,A
5384,Female,South,1384.61,Fashion,No,A
5385,Female,East,930.2,Electronics,No,A
5386,Female,West,1303.4,Grocery,Yes,B
5387,Female,West,1122.91,Fashion,No,B
5388,Male,South,291.18,Electronics,Yes,B
5389,Male,South,833.86,Fashion,No,B
5390,Male,East,693.72,,No,
5391,Male,West,769.13,Grocery,Yes,A
5392,Female,,348.0,Fashion,Yes,A
5393,Female,North,1563.22,Fashion,No,B
5394,Male,West,1801.0,Electronics,No,A
5395,Female,South,1489.0,Fashion,Yes,B
5396,Female,North,1635.26,Grocery,No,A
5397,Male,North,827.68,Fashion,No,B
5398,Male,South,681.87,Electronics,Yes,B
5399,Male,East,,,Yes,A
5400,Male,North,1322.03,Grocery,No,A
5401,Male,East,1113.53,Grocery,Yes,A
5402,Female,South,961.39,Electronics,Yes,B
5403,Male,East,1647.57,Electronics,Yes,A
5404,Male,South,1202.47,Electronics,No,B
5405,,North,580.67,Grocery,Yes,A
5406,Female,South,659.55,Electronics,No,A
5407,Female,North,1341.0,Grocery,No,A
5408,Male,East,1520.87,,Yes,B
5409,Male,North,1275.84,Fashion,No,A
5410,Female,East,1948.44,Fashion,No,B
5411,Male,North,1817.5,Grocery,No,B
5412,Male,East,1220.52,,Yes,A
5413,Female,West,580.71,Grocery,No,A
5414,Female,North,345.01,Electronics,Yes,B
5415,Male,South,806.31,Electronics,Yes,A
5416,Male,North,1376.61,Grocery,No,A
5417,Male,East,1913.32,Grocery,Yes,B
5418,Male,South,1208.72,Electronics,No,A
5419,Male,East,1584.36,Fashion,Yes,A
